,AATSC2c,AATSC0s,AATSC0are,BCUTv-1l,ETA_shape_y,ETA_dEpsilon_D,PEOE_VSA8,SlogP_VSA2,VSA_EState3,TopoPSA(NO),sp_h,sp_h_pre,split
266,0.0045472932953851,3.032598714416896,0.230578512396694,14.701398560831636,0.2307692307692307,0.0,6.923737199690624,13.079102829229384,0.0,26.3,7.6,7.027248390197878,train
267,-0.00194722802414,2.337191358024691,0.1796609374999999,14.701231896487508,0.2542372881355932,0.0434065934065933,12.393687143226153,28.770659556000982,8.855310059208868,59.42,14.1,12.310731848735179,train
268,0.0105405957876281,1.8248827260826703,0.2119082840236686,14.7043273728564,0.0,0.0,0.0,19.82064589353876,0.0,44.760000000000005,9.2,7.4936058087351665,train
269,-0.0003621394191654,0.1326530612244898,0.0183673469387754,20.40931307717743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9620162981875016,train
270,-0.0003616322811503,0.6597633136094673,0.0604544378698224,15.596102579013849,0.0,0.1666666666666667,0.0,6.544756405912575,0.0,26.02,8.6,12.03385383365356,train
271,0.0020852863526819,0.9288194444444444,0.0794109374999999,15.595071287411848,0.2631578947368421,0.1666666666666667,0.0,0.0,0.0,52.04,13.4,12.351116575034265,train
272,-0.0036219363890713,2.4669421487603302,0.1753966942148759,14.708164850266405,0.0,0.2964285714285715,6.544756405912575,18.2581657652662,7.75,46.25,21.2,22.61837159620503,train
273,0.0053443289883474,1.1613002442667728,0.1398898760330577,14.70432427816712,0.0,0.0,0.0,19.82064589353876,0.0,44.760000000000005,4.3,5.8409930476128,train
274,0.0006190676877467,1.5984321916578954,0.1201171597633136,14.708164222686396,0.315,0.0637566137566136,5.022633313741326,5.106527394840706,9.658950617283953,20.23,13.6,12.337806663121786,train
275,0.0132085039629408,2.194101508916324,0.2166666666666666,14.70037924497114,0.1428571428571428,0.0,0.0,19.369129558564595,0.0,35.53,6.1,5.644833859106022,train
276,-0.0001240195010088,1.2762188208616778,0.0688775510204081,14.702719665952046,0.3103448275862068,0.0,12.84164324585202,5.783244946364939,0.0,17.07,4.1,6.1194507943991665,train
